gender,location,Earnings_Stability,Transaction_Volume,Avg_Rating,Fulfillment_Reliability,Timeliness,Complaint_Rate,Engagement_Duration,Repeat_Customer_Rate,Cost_Efficiency,Nova_Score,Credit_Category
Male,Urban,10743.37094704901,51,4.968579746321865,99.15746872109224,98.86222455562338,0.004281432591414651,24.813027130430452,62.912434877099294,2.0366777971180214,716.4052638576685,Good
Female,Urban,12263.792822238225,47,4.656764948950141,98.87131151199563,95.80241267596948,0.18343771250131286,1.0,56.484449816361476,2.0618629526802907,644.954321249212,Fair
Male,Rural,12449.895083719446,32,3.570812204674535,95.35482924607098,88.25022047197061,0.2117848749469686,32.551863061102765,23.606085535206297,1.1625891836497135,560.2265065919055,Poor
Female,Urban,15869.251619778088,63,3.4631908306508046,98.09064809436163,95.63833249631013,0.08813038763292114,33.84573190689024,58.358860420740456,0.9812826406648834,539.3074885286728,Poor
Female,Urban,8191.228260427031,50,4.586413705283225,99.4422528755353,88.13084228279527,0.7461948251914143,15.946599824378724,57.40433063402686,1.7318249109642188,644.4190894154058,Fair
Male,Urban,12090.396741014374,41,3.6055580361777455,98.0114525070887,93.73926457599494,0.38896124296735896,35.535888743261125,39.782382489692615,1.3679704103901007,640.1615982566269,Fair
Male,Urban,12575.970383575886,61,4.777601739983749,99.90636554679443,97.75620045029272,0.7049880082249271,18.718463095459363,75.71133083038887,1.3786779513869993,743.8375074505473,Excellent
Male,Urban,9452.439933317104,57,4.886931150043405,88.61814628260157,80.1393597844497,0.12225469352883282,13.40426340995582,69.03953057828596,0.5,707.3142442986523,Good
Male,Rural,10744.750380746218,52,3.5357556815469304,95.6979500436228,95.42884961649735,0.06576952825431856,24.5264027932408,30.606129126272204,1.2977630069208612,530.417455465541,Poor
Male,Urban,13443.986828620084,59,3.8300102221007246,89.83370933562739,94.48642775709298,0.47257679817145537,41.91851995069657,44.32046577672919,2.1579692081737445,518.9633280063616,Poor
Female,Urban,14556.503635842972,49,3.4287413503504367,87.53174669592781,84.061301829269,0.038349848180703326,33.712612620228796,53.79431447836244,0.7850346984011767,590.9470501482089,Fair
Female,Urban,13231.47407689501,47,3.5009723326071915,96.50880104301953,99.58048238503119,0.12805553453593982,1.2022017628667108,63.917421968864204,1.090426908892176,502.6458059245103,Poor
Male,Urban,10357.151770007333,43,4.30110903187949,98.58443457924812,94.42536654829347,0.24915874564340645,22.13003173814182,60.47475571327946,1.7459280453210868,647.934155233884,Fair
Male,Urban,19036.090082715542,55,4.595246003957513,99.68068859423546,96.26802705355644,0.2985975310518541,5.906660578492723,68.8040234510034,1.1712326661072001,688.2971610958926,Good
Female,Urban,15487.380314864795,50,4.092634250258112,98.19554843780718,93.63601662714393,0.3229591951120026,43.51703395900548,56.97342842024754,2.4371414491809498,664.1019301615175,Fair
Female,Rural,12459.43534885716,51,3.9565496432375356,91.98908496486897,81.38760687390312,0.09536257880232943,35.28457414240407,62.48877486482694,1.8809056905916268,673.9406682124129,Good
Female,Urban,16014.493771032809,57,3.695777380738091,97.12189398827775,95.19307762550298,0.018838919507104708,42.39214056466129,42.45038364669249,1.5439454444532863,729.1711009192895,Good
Male,Urban,13733.82751543143,65,3.8548641493833724,99.23351699695388,98.7076484290485,0.04130649017875781,30.309492770068637,45.585127780383075,1.3817243054098816,771.3324499561145,Excellent
Male,Rural,14330.067258080984,45,4.37359449305114,91.92921099977298,91.42563358141004,0.016705995170110635,37.61094498148168,10.79007215910918,2.0165310640015144,631.0736096261497,Fair
Male,Urban,13170.615850857293,51,4.783646446055762,96.08473923555755,94.55552429552176,0.12114084770320391,9.878320338634527,35.37273825456323,1.8698917774506238,765.0786373897737,Excellent
Male,Urban,13005.242380822552,48,4.106855271480769,97.68156980024058,97.48045288031194,0.132302506017831,26.109137772727603,21.966990300487524,1.920556421238437,582.3494529874051,Fair
Male,Urban,14905.685436373611,56,4.909441433546894,90.13517709830884,85.69362100512957,0.08339766546630394,15.34309210900061,59.56102459447689,2.8904415821917047,685.9644746778793,Good
Male,Urban,17729.07263887277,61,3.5781783109516674,97.11158713035469,99.36490599166191,0.07932168585309331,4.220873237533304,63.42252553355913,1.6689799949007673,561.9208299351831,Poor
Male,Rural,14905.723968987733,55,4.743815931292705,94.71382576502131,99.47559344173995,0.1543913871418968,14.229856790504853,29.543402866848172,1.4186093146313128,686.4411573351762,Good
Male,Urban,14778.542794779987,58,4.008020936275201,94.0617908266346,97.99138773147367,0.17685931497772217,37.71201643785551,27.840980457941118,2.0073219108791376,692.3306338905186,Good
Male,Rural,12367.360239370839,53,4.8031511469899915,90.42801721653603,74.98719574964676,0.20089508021698488,36.20337493534422,34.49479111912858,1.3700563565500694,704.3124180081847,Good
Male,Urban,15088.127233289459,52,4.879124950204211,95.59754038553818,89.92569835633921,0.29777394616355035,24.19256178344667,39.44949768749762,1.680691717730904,706.1782291854366,Good
Male,Urban,15956.862740009792,54,4.5506126498592705,96.73735823270427,88.2726709397052,0.055372909508185034,14.451277959528106,78.13260400483524,1.3397740663707782,745.348433507446,Excellent
Male,Urban,16896.19581823973,43,4.032579840334237,97.0953145390879,94.61974416241353,0.019166312535150692,28.770558272224797,10.522890529298266,1.6703614345777966,629.0564909208664,Fair
Male,Urban,12290.247747988451,48,4.185401587333877,93.57303522982491,96.10035643241137,0.1680294852720265,24.835589626598843,38.751445463114685,1.3428909847004353,627.4890457916515,Fair
Female,Urban,16954.183869512173,53,4.197834365417136,94.53422477326157,76.11932227977076,0.1968618541335086,38.4051757546561,43.82772616554118,0.5,645.8516903227825,Fair
Male,Urban,14028.985342213919,53,4.193119868868298,99.13355496502028,99.3594479895329,0.03779571569894952,40.37691782142058,61.35737370213449,1.9933749547555841,739.0089418609807,Excellent
Male,Rural,12709.875637374871,44,4.686732158442078,99.5045159550093,96.59775638578427,0.4134109135909739,48.783200407143674,42.330325534642995,1.3861635864570965,766.8330416111221,Excellent
Male,Urban,17145.847964601984,63,4.657292432251099,88.56663471391583,99.94197632425885,0.1266538022698194,19.441107670097715,70.93976313452694,2.075365268387229,691.8307056158068,Good
Female,Urban,15241.186750272036,44,3.413413640431015,94.77002041196333,90.04377904634143,0.0543384578612273,17.874359693263248,40.3752817126276,1.4290465436197168,601.6970586278696,Fair
Male,Urban,15747.986689458521,55,3.7274928180902602,93.81128667047551,93.02925456492434,0.008293500858272015,3.826161632909013,46.02283090635741,0.5,577.5099871087565,Poor
Male,Urban,11831.744400152736,44,4.04532324355038,99.0204627848338,79.40040118221987,0.03675425030467526,40.93936218264558,35.632385654388074,1.4806166081640957,584.4256892457896,Fair
Male,Urban,17494.93463124904,61,4.508637453071234,99.41505258449456,99.22603897354996,0.3042562116489869,23.733895341151218,30.84647943505954,0.8044417176360049,742.8849115916852,Excellent
Male,Urban,15087.060133228375,58,3.844546912311987,96.14816903970453,98.94855649362565,0.1069449110169051,37.19973602332064,42.53427159788605,1.4695305330998776,665.5391036468436,Fair
Male,Urban,13378.197153521493,50,3.98418405770914,97.96212925868093,76.31529836870696,0.035386733653726424,45.37147678939255,36.64833914196592,1.233527962899859,563.7306051894308,Poor
Male,Rural,13857.73968657741,49,4.193120013911713,93.67994357717822,75.39974252240145,0.10880027339733367,43.06064962451448,54.80977373909911,1.3866438824518343,621.3424592612189,Fair
Female,Urban,20763.491493281497,44,4.252803164228608,99.85069334531558,97.64794819994513,0.31582927847277553,14.118165319530508,59.57705158882922,1.1081334737489033,659.2023690135827,Fair
Male,Urban,9493.226494534196,45,4.852694677408459,89.32394050908975,92.79859179099955,0.08081461841604583,41.41498805034308,62.94038699679618,1.1859883065479009,688.7099703700084,Good
Female,Urban,10588.802131230153,58,4.565740474481542,97.68285579392754,91.10317632352816,0.15892655992001725,12.354881048261836,54.701844182289534,1.477452346911607,659.6448944459846,Fair
Female,Urban,21055.915926507652,42,3.9176614365195497,96.44865033120199,99.7454700885321,0.3599638895688611,12.527030612742088,68.23530339315514,1.8334395393258625,700.4274089457182,Good
Male,Urban,14280.084526913122,52,4.65197579361771,96.69510861268527,97.85528601738534,0.4425105944173224,1.5997713537831828,31.23844584311415,1.6385489771904382,727.7616220054742,Good
Female,Urban,13572.609035894704,48,4.606517376510029,94.88131807532896,90.90166850570432,0.026571575390352282,28.627951980711813,54.14484816559458,1.8845512849325508,639.6898549889354,Fair
Male,Urban,12653.842775013505,51,4.283506110574376,96.24325320576745,90.01766625565027,0.006876758412214667,24.142615161036957,86.95542649463889,1.135032009600193,649.8989601565406,Fair
Male,Rural,14131.511802477171,60,3.9440634635255365,92.45353707211915,94.4756772547307,0.40311277872058465,13.648146484003227,36.23953843236854,1.2837013395185857,658.5108678527034,Fair
Male,Urban,20833.741926430863,50,4.914608078147767,99.18522771479668,83.11904405383237,0.3186279896017269,20.245913300191628,33.807400656095936,1.5075269442878894,704.0225712599437,Good
Male,Urban,11004.434377799964,51,4.943378843639274,92.08201700404459,90.0723355791281,0.05130830499834999,24.503534496973064,46.474161127326056,1.319883089790657,635.5706658617027,Fair
Male,Urban,12709.369818431998,59,3.836886800688732,91.99671356659198,98.30682123453819,0.047036361553847744,14.150369009725486,28.141417056381666,1.5593076369835566,594.9620881758461,Fair
Male,Rural,10155.645822151942,42,4.6775991650839135,77.93825561877816,74.77098057426946,0.3574919812327498,32.61734051512994,36.62299558550247,0.864373836551578,554.9377860945374,Poor
Male,Urban,15198.594930457835,59,3.5626319879198274,97.78152642015877,97.70953228563167,0.09926217826719307,32.925823869616266,55.26876822306345,2.1623077386450995,650.0828712589198,Fair
Male,Rural,14167.103266008966,56,3.503579965992229,99.37977840796812,90.0589297768696,0.05844994617244553,3.1960505937100834,39.571272362120745,1.9406830160626853,613.5318139835462,Fair
Male,Rural,15183.378602599449,54,4.027359909895402,99.82874703980906,99.05577623604583,0.037767272661107874,35.90533541496265,56.453538783880774,1.3967666328183985,670.5247033478296,Good
Male,Urban,15300.154847860842,48,4.193807669389932,92.90738924419828,99.01297535270281,0.0533193258990924,26.238053070504208,63.63441534551442,1.8833625636196543,670.1260816490862,Good
Male,Rural,17474.298617671222,60,4.319504825691689,86.52845772425428,88.30397825170303,0.587747374500626,30.49610261462052,66.2681033932884,1.84451600995357,711.5152992474812,Good
Male,Urban,11275.741050377761,44,4.067396771472638,96.61652734886901,93.29829548581611,0.06955131785659137,26.8080628348754,38.7639315635262,1.951429842180052,552.8308022577816,Poor
Female,Urban,10496.378342701888,46,3.5824009527253877,90.93529247874497,99.48015761173879,0.5969782519050072,4.689513507591371,60.531229381970974,1.8233123550502464,592.9562265944294,Fair
Male,Urban,17408.032879948627,39,4.017187294694613,92.44677664363932,80.48739799367827,0.21625688882046815,41.033743460257696,44.41221941800904,1.3822487369586103,617.2530409289785,Fair
Female,Urban,13368.49695878901,47,4.590756529045422,86.44985843111783,81.64678547101808,0.05379242861106171,15.651367924925612,55.887060440187824,1.1696364528680794,593.9445613487047,Fair
Male,Urban,8872.179029754157,43,4.003564933324706,98.99885269064168,88.11058208750806,0.014019310106437404,20.147233609571852,50.84190590065295,1.3212547086017536,516.1478237308598,Poor
Male,Urban,12051.811085087653,43,4.388455421652742,98.52634898910316,90.4935427501116,0.16478663475137867,15.954473573151313,57.53472527853813,2.047802910233762,660.125342106307,Fair
Male,Urban,13766.97596229182,39,4.521315004388647,99.9643209018317,88.74102880341862,0.10754291715461257,3.6621561910863996,62.85463025898388,1.8312429331735556,598.872855211584,Fair
Male,Rural,9402.066993336244,66,4.598655343238132,96.45170987958393,92.83446770438825,0.00755147732749344,34.199222746932605,39.658595689075085,1.2064018146886535,587.26203111847,Fair
Male,Urban,9956.017938716233,50,4.2319805829505635,78.6721667408719,99.06178599335371,0.2110447109571414,19.91868195225226,38.63288832607712,1.6542588674633545,620.8903908299994,Fair
Female,Urban,12377.112590422372,50,3.5779112184641053,96.998800185516,76.48130496626074,0.03007641422616525,26.254072724116824,74.48395558052025,0.9993176181791946,577.03380988212,Poor
Male,Rural,8335.439778077636,42,4.850762343092106,99.54705281480746,97.2967218735615,0.016914466618549315,10.713764862370923,54.611460074939345,1.0819156704738144,689.4528463216418,Good
Female,Urban,14905.393116940695,47,3.773749383160796,98.80751269000683,89.78386055716358,0.2522744266113508,16.215825915442217,52.7423911214299,1.481296527684786,610.3222343513671,Fair
Female,Urban,7168.585459321461,45,3.8881808191196243,98.2685534342592,91.72284880668413,0.1142783448239474,33.6857028944578,52.341113401539644,0.5187822639776122,471.3456094880007,Poor
Female,Rural,11280.583566311827,57,4.520847437919739,90.0007274012074,93.49705649183268,0.014566749483963502,11.918361182674841,55.27249536612668,1.4245940258757177,643.9446224537361,Fair
Female,Urban,14558.529664324908,49,4.505927152097206,93.78126759905844,88.49110463752811,0.34282510286017376,14.44418431195754,61.74897997129224,0.5,702.3920821778297,Good
Male,Urban,12728.376280754872,52,4.844578840221438,99.40883476257389,95.61933298262389,0.1105645237008347,16.591595975884548,45.413235041497934,1.1945379454563527,818.7209308280048,Excellent
Male,Urban,16279.668691212619,47,3.550622252835429,95.35025839099437,99.86605499540042,0.08247558992932871,29.45562851813596,57.29574264219987,1.4217690870826025,608.16161738807,Fair
Male,Rural,7555.068852779454,55,4.811765973935268,99.86961134226136,97.82276489668298,0.057709319812617864,33.45066485294403,59.18945500969727,1.3598081351202227,677.6004362048515,Good
Male,Urban,10896.731495871656,53,4.688338211421267,94.93880465358933,88.97430813574059,0.31330508057880174,3.645193026665048,37.74828467592599,0.5025971219413483,597.932016450387,Fair
Male,Urban,12009.896061247331,38,4.287642179914777,96.71544765117298,94.41752891472102,0.240341400770943,33.62270060001273,42.70010801157176,1.2380958369030224,668.0137963442368,Fair
Female,Rural,12867.44765199373,55,3.627051913330181,96.85497088861378,94.92294147263065,0.4119936752486605,36.33655727374559,50.748461992575024,1.214054026565835,594.9479140981518,Fair
Male,Urban,13655.522758138362,60,4.31749055872151,95.37960300694668,91.37123076964042,0.05264612941806943,37.2266467255468,72.28792566481368,1.7712402621780203,674.1196471974743,Good
Male,Rural,16515.583255993162,49,3.790915047298357,96.44249520983452,98.1500205769642,0.20477867855431317,7.8850669783926435,24.613522071989685,1.5884331228709048,620.6960956780755,Fair
Male,Rural,8995.245962716572,55,4.947435615585787,96.66784141079083,84.34864576845489,0.11861729416941108,39.700731858971906,61.84962714787268,1.4047611723242002,745.3855027798088,Excellent
Male,Rural,7492.7783086193385,54,4.5632186186397625,98.26046080383946,62.504094604415805,0.21238358007863845,10.926399160669927,62.56222896939508,1.3615840552297895,648.0522898034989,Fair
Male,Rural,15612.176906479302,46,4.3943541598411215,77.50598682199961,84.69140282537285,0.12207891589843699,18.493359870089805,60.742486193385865,2.0081033266294095,642.1256810269388,Fair
Female,Urban,8707.424248202851,60,4.578444062625463,99.8497476960742,83.98972408893837,0.13361894250983533,47.868975985869966,74.16745863395143,1.7751061073640322,668.2385049337805,Fair
Male,Rural,12791.809914067564,51,4.298670820936394,93.13313962450393,78.54857387299842,0.05725347758125837,35.93500640253806,65.6575020805577,2.035774021840972,646.3436873803697,Fair
Male,Urban,10063.989873934092,42,3.5903897472776944,93.66794472599048,96.87591871301142,0.34382068903532154,34.14722016630543,78.41061701194465,1.2436079719810982,581.2849812322155,Fair
Male,Urban,6792.044947456942,57,3.888544364880873,97.867256762633,98.75680713772827,0.5022227130572098,30.168000120495897,20.714092537766607,1.3142948180216725,657.712397119105,Fair
Male,Urban,11875.648618560304,40,4.972531327638239,97.0082079341769,84.34762895147392,0.06491932622615171,22.28698743064893,53.257423618196086,0.8230079168135016,621.6172109042942,Fair
Male,Rural,13343.724904316758,46,4.776219479073092,95.61083005429694,96.9583393779292,0.09062034152908965,17.012022373625832,47.60080083635334,1.5405336853315383,664.0029159548958,Fair
Male,Urban,9334.686734580779,50,4.8911672408985485,97.57091808436569,97.95365415023592,0.10682485384232014,24.907644456977284,61.33979532278116,1.95647782224332,658.4153475777478,Fair
Male,Rural,12519.041556769318,44,3.646746517026356,99.94547551998171,98.55851630467365,0.11363934780874507,43.93064761065584,57.79894707225739,1.6685598195297606,627.7133883446302,Fair
Male,Urban,15288.590683559356,63,3.871997554359801,96.60097394638322,86.25164561964779,0.14498293467532172,28.556580149551706,36.56021768924943,1.4768959399504944,555.2772739444969,Poor
Male,Rural,7807.190139125774,50,3.594860668414769,99.70832968109032,82.26968518900523,0.07262212363343067,21.11384221611402,64.64991277835009,1.3672718378738073,582.2756763771308,Fair
Male,Rural,10469.208713783455,43,4.733246545615397,94.9757865836963,96.3482548430342,0.10416426830438695,14.532030855934742,80.59929445460794,1.1323777984023615,589.6970893591168,Fair
Male,Urban,17731.22446698149,49,3.7608505477470375,95.52311363424293,96.94052712047203,0.3645749963153103,20.235667149924737,50.25935195719233,1.1286938659688266,594.6118711803628,Fair
Male,Urban,14951.77785989123,45,4.115079103746164,87.36873188875626,95.9980754495702,0.6283443040428099,18.303982792978267,57.979242928797476,2.511542059029195,629.6519457812605,Fair
Male,Urban,12215.52260627194,48,3.9042530087913128,91.33016125031868,91.5900002595399,0.20039080528498016,24.80051393587271,36.82507053011327,1.8103688281159607,576.5241243317859,Poor
Female,Urban,14245.88644376176,47,4.748670112527756,95.73787794414186,67.20238449637212,0.17107503558477813,19.03995332293154,67.52197756307831,1.3357678410637077,723.2461408378972,Good
Male,Urban,10944.210074588656,41,4.412570299325786,83.84862608536685,98.70457254209195,0.06789336927109427,39.63287371394247,52.44996194215502,2.863290800344576,615.0909740277943,Fair
Male,Urban,16341.087035155075,44,4.699256447813636,98.89249589132481,78.27100015275897,0.1073397931565729,27.868587827594283,50.75746243728101,1.5454173073723667,622.5422707469377,Fair
Male,Urban,16339.780193806419,48,4.403211679654794,99.60072469756655,88.0001688683406,0.11811300685815743,17.71705398398115,68.96571828686218,0.5516094319475425,660.7464364101345,Fair
Male,Urban,13362.717745258164,60,4.418826104073889,97.5226894043963,96.34308845622475,0.10277863853834736,13.712391084543546,61.6604742348661,2.019680744123186,754.1150323965117,Excellent
Male,Urban,13692.118469373081,50,4.074369765088419,98.40384060889458,93.45398323595425,0.16593784046523452,38.21981537316475,38.507361158848234,1.6195588185404108,628.3847262752182,Fair
Male,Urban,10003.609374982982,42,3.8585004661681404,93.63207839712886,99.59408072234152,0.07360413297624621,32.92751399542202,41.61879567454817,1.4875360757934002,558.6590690432755,Poor
Female,Rural,7602.307110977035,55,3.9019030365855065,96.26930812778126,97.36000693418751,0.2295480311450546,46.69989321153724,66.10058326482809,1.892321891492332,651.6278021724414,Fair
Male,Urban,11870.185768175408,49,3.9422901683450755,99.88145157026753,99.62246417560124,0.19114923478957452,8.698275955685894,54.629533452415586,1.6274458767161775,683.3807981347717,Good
Male,Urban,12737.794870926466,45,4.536839374987048,98.88660627379107,86.38328997143098,0.6082238100915969,45.00638004342216,36.71574427933047,2.3617501798082214,664.8853679965902,Fair
Male,Urban,16187.882492163966,57,4.133846326182969,92.49104310398148,92.23206982521575,0.22273712342905802,16.523110243598534,40.52498171918878,0.8448724250968872,649.5413245621796,Fair
Male,Urban,15767.283251854931,47,4.325245740531997,91.78997121159703,98.62555338459099,0.39422505128399377,16.6560365095757,47.14541508647092,0.6134653750083894,646.0272992104415,Fair
Male,Rural,11521.323865315686,56,4.65641223894329,96.3587723095834,90.07787528892118,0.24578424797517914,21.62893305321182,35.76528009635817,1.630484642460305,601.227268972749,Fair
Male,Urban,16571.616953118362,47,3.899832646474291,98.63921783251892,89.12428555812728,0.09710745144050886,25.194616390167948,54.15645341449649,0.9904940994908636,594.2983971090448,Fair
Female,Urban,10169.54146355679,52,4.011410204531986,90.06795389426007,96.223606885728,0.3470104394557031,29.01143691907371,70.45054501490385,1.397528892078519,713.48217962397,Good
Male,Rural,13797.209062559843,43,4.279230803940235,97.84811873430368,99.23947562355997,0.409589315314963,30.742551176303714,53.00584719434992,1.1830402179983823,608.7709424424924,Fair
Male,Urban,10628.713856951597,55,3.5807107578524104,95.80822219513091,91.94733779489611,0.7098911268826907,1.0,57.04268909713703,0.9464623327902658,648.4408420410743,Fair
Female,Urban,16719.083590192728,48,3.616431583337161,99.36154196775041,95.2213512921461,0.3316506090400836,19.602028496946243,52.15066393157983,1.1647469497073624,592.4434726627571,Fair
Male,Urban,12959.960605690056,48,3.5952659297710072,93.6228733919697,99.26369293784657,0.18831486810553488,44.331373193216564,33.1360248131755,1.041994695447535,613.3421205008161,Fair
Female,Urban,7005.139970386788,52,4.489533561398572,98.95774807012585,67.83218968530247,0.21462311604223186,22.53761511151635,64.65294683457343,1.7126679043214983,664.6902416513193,Fair
Male,Rural,12911.900768280177,44,3.9498627342432546,95.36161257410407,98.78772267938568,0.35863930848645154,17.547524416227706,63.128020709137985,1.600852229652455,665.261082398441,Fair
Female,Urban,15428.63727850234,56,4.009873499157581,96.34813672384371,97.587686830923,0.1465496770293734,25.05956684926163,30.27749793627516,1.2518471187360383,611.5124739840638,Fair
Male,Rural,9885.720861054115,50,4.5084866705094555,94.49670711811775,87.11405604333069,0.1603274517336334,26.67161455694847,35.13172610641838,1.4192128244545565,649.9503263665802,Fair
Female,Rural,10103.288075095257,47,4.801213174679114,96.03341917778823,99.51946449345571,0.47599031665880864,23.53973069115643,68.79696413910288,1.7405192208210774,677.1335099108916,Good
Female,Urban,12521.36416034619,45,4.57507135625423,97.26836052607092,92.54978075736084,0.10824566092639187,18.434163923204117,78.89168752000094,1.751942162691592,648.1391679899018,Fair
Male,Urban,7224.544562121186,53,3.5866993929448427,96.1652740961734,99.76919221363431,0.08571837907602063,34.78574493497483,59.9954089796496,1.7400340768262963,543.4431550651933,Poor
Female,Urban,5905.815480714569,54,3.8398428600873373,94.84981154268502,89.83049224412594,0.2069791459714066,34.3735740359871,50.595845111318845,1.3228666850932176,587.3922007353259,Fair
Male,Urban,16904.876914391167,43,3.5736158036791164,97.56574915420273,98.96415440009896,0.3035965527610073,25.28408233436916,47.66618844397884,1.2998389571677853,606.6188386082233,Fair
Male,Urban,10527.79699776827,47,3.592502474511525,93.61278005867744,74.61724691244626,0.10621749211361249,6.401188737621325,38.8737535306322,1.6793810530740425,576.8494803159717,Poor
Male,Urban,18565.79232872909,43,3.6911840546689794,98.41012868898342,98.20814832292541,0.395042582724066,41.2312432132238,43.774283436873375,0.5,700.3923925151067,Good
Male,Urban,17111.20540341674,43,3.981622714583799,97.90752691086269,92.13247955064134,0.024348921425068032,10.561192446672619,38.92589333015642,1.8079301810407546,649.0485028791762,Fair
Male,Rural,15046.348051387833,48,3.847248766619895,91.8114495512664,93.61362142637151,0.06766177775642775,11.24200142041789,48.96671115272158,1.5020631861232827,610.7520788889475,Fair
Male,Urban,11049.103142598535,42,4.0282620465203065,98.42596828852285,81.92243038996807,0.30243716439117196,1.0,67.96339971311144,0.8649532398023709,567.0767225354114,Poor
Male,Urban,8174.796439208257,45,4.733015004622377,90.57175198779342,91.39205928198827,0.02725557067983624,28.8877354933987,47.12384318593228,1.720042132512283,568.0018144673315,Poor
Female,Rural,8278.450118184395,47,4.555630897740058,99.25360783882222,90.42880156220261,0.007163694031793065,9.866937384668919,56.21705787701233,1.330506696264766,574.165820900409,Poor
Female,Urban,11660.635818541265,62,3.905325080751595,97.70623663393965,96.04819382149189,0.2700363832118979,4.312681394623219,56.582174871214406,1.3000195697038244,646.9859246814796,Fair
Male,Urban,5880.31080144808,44,4.4897318663024635,92.80183759064626,88.44163888882485,0.4211336752507264,34.92722913737666,30.502629295957323,1.9397801467430513,536.850335360059,Poor
Male,Urban,11573.7229326275,70,4.0589955173206125,97.88393215112944,94.47092420969993,0.21490719911295894,22.856587359775187,88.6826127313625,1.989479266731679,580.6700257622081,Fair
Male,Urban,12394.965917466669,45,4.078935537011651,97.44642593748762,83.03684549659994,0.0830077957686057,51.35884984841402,38.131648273726555,0.8069013851662595,573.7377357480204,Poor
Male,Urban,9116.737085239916,34,4.513583624529888,96.7555449319294,90.94668357126451,0.6672779628223501,45.10458520783605,90.68683367958262,1.63687201164568,596.0443588882841,Fair
Male,Urban,9878.544705262502,47,4.076482528350671,98.8451320095582,93.92299371243598,0.08392628537806235,15.496188519666221,29.543188481438605,1.1811003927752268,583.1427272286919,Fair
Male,Urban,12338.204436457594,49,4.323889648690153,98.20489958125424,82.74828155680848,0.06709699382773662,29.957086415182584,43.24145906222987,1.0805962249527064,666.0297933384779,Fair
Male,Rural,11958.530698191269,53,3.672838960394791,98.90326254827293,98.45068243364247,0.0691026509538774,47.1330119170792,29.94262391603429,2.4158188044022175,516.3282417166603,Poor
Female,Urban,10327.531995999267,54,4.178973219933281,97.87345152146355,76.4208686603661,0.0019148473978068791,13.396370476402303,51.983555307731365,2.1528371983959085,743.4237913130253,Excellent
Male,Urban,13876.757828728809,40,4.612999188537178,94.81190706467345,97.45963896012795,0.8776870173972174,29.231485907416733,34.32280738423143,0.5,658.2815402443366,Fair
Male,Urban,13410.538023963565,49,4.832557349027575,95.57224903022949,84.93060889552537,0.8917621455090902,32.32793693294825,39.37720502780893,1.5327269789769467,693.240364628709,Good
Male,Urban,13140.657577055174,47,3.7208881193856347,78.52857855728331,95.41771710673332,0.24828056847311558,31.460648445671826,46.81955060246288,1.5301613004003503,598.837832362053,Fair
Male,Urban,11043.95762843027,60,4.11606630708659,99.54020651068444,93.59737981032801,0.04873077221813353,12.349174335266568,32.89048547549655,2.2613166045865563,668.9406392358433,Fair
Male,Rural,7649.882030109773,49,4.229276788680959,98.14859934516792,88.5477039612094,0.188058090870024,24.40046807855713,29.012493171356386,1.176380444793756,549.0031330946551,Poor
Male,Urban,18089.355939702218,51,4.857218011505619,99.05396615148464,96.68256623217746,0.020465760159445928,28.834154262336515,52.096307249517245,1.260985403848076,779.7407928862956,Excellent
Male,Urban,14890.917749372278,64,3.8861126113529063,95.37061766744446,98.1518907075635,0.0025320965752139513,24.055556106177402,41.172312941608325,1.7843044576750748,666.8083620898191,Fair
Male,Urban,16017.194959182214,40,3.7484945011651365,98.4315782796023,79.4004020112207,0.020808083792465695,22.068235643512327,74.62008519693991,1.0658561217743932,623.6362413409577,Fair
Female,Urban,12749.110945483233,57,3.60086909406153,88.93841002069814,85.1267899962598,0.16589083851326528,24.442735087097688,43.88769639804976,2.460313880690701,576.0870682325703,Poor
Female,Urban,12507.923673219586,51,3.620349797366562,93.18308238090583,96.55228233871856,0.2412737130523318,22.73479984177257,42.45173372761188,1.2083528525738898,554.0247233254166,Poor
Male,Urban,14471.979042176163,58,4.804286190827326,99.55113284588741,91.35928298306489,0.7757332905821769,30.772217772239454,71.88163449937329,1.6572991529715861,695.5783671926598,Good
Male,Urban,7495.934948643263,48,4.429710839289125,97.48483091300061,96.45809692366184,0.04932772893961699,38.12805230654476,62.875516624878195,1.163430286698111,662.1604307712769,Fair
Male,Urban,9656.069591940566,50,4.13109154473393,99.76843883900521,93.37426452560543,0.39321794590843223,20.560629004853315,61.08000547721026,1.5048893830887586,652.9425595231104,Fair
Male,Urban,10606.675365914882,68,4.800106857550961,98.93221984797754,91.2763071895235,0.184691755052124,26.4622275505867,56.885636636465556,1.0141725041315075,737.63364708589,Good
Male,Urban,11636.300732374713,46,3.947043095180332,95.6873487058387,98.41928783264653,0.24065030028626766,34.57583854320427,33.50342675215668,0.5610147614370264,625.7133649980326,Fair
Male,Urban,10360.912961589538,48,4.891790396921568,95.95497821918329,82.53260251893376,0.07498038086003637,36.835015096083254,39.96107300835263,1.1710957511391833,707.9507499671727,Good
Male,Rural,11898.658169389402,49,4.6382853340652455,65.44113707498734,96.8900226073903,0.9339438004495637,13.3725271719065,38.06835712605432,1.3794337380514428,582.1383818896243,Fair
Male,Urban,13244.341703388507,43,3.530869088523742,95.45323286760343,89.61040655334214,0.04451068956500891,14.271081742538824,43.797026860448085,1.5181294996202517,645.0210213548855,Fair
